airline,flight,source_city,destination_city,one_way,stops,class,class_code,capacity,duration,departure_time,arrival_time,days_left,season_label,weekday,hour,departure_period,season_base_mult,event_mult,weekday_mult,period_mult,stop_mult,demand_index,base_price,price,seat_sold,residual_capacity,optimal_price,optimal_revenue,expected_units,kept_current_price,current_expected_revenue,pct_change_vs_current_price
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2025-05-01 15:05:00,2025-05-02 01:17:00,90,Spring,3,15,Afternoon,1.05,1.0,1.07,1.06,0.97,0.957,1900.0,1515.5,2,6,2090.0,1174.4012778694087,0.5619144870188558,False,1000.0491439586079,37.90828109534807
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2025-05-01 16:06:00,2025-05-02 02:18:00,60,Spring,3,16,Afternoon,1.05,1.0,1.07,1.06,0.97,0.989,1900.0,1779.05,3,5,2280.0,1146.3740562874536,0.5027956387225674,False,1012.6351597312236,28.158286726061668
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2025-05-01 16:06:00,2025-05-02 02:18:00,58,Spring,3,16,Afternoon,1.05,1.0,1.07,1.06,0.97,1.127,250.0,334.61,115,125,225.0,4133.277072669366,18.37012032297496,False,3526.5655434323594,-32.75753862705837
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2025-05-01 16:06:00,2025-05-02 02:18:00,154,Spring,3,16,Afternoon,1.05,1.0,1.07,1.06,0.97,1.047,850.0,641.08,7,23,935.0000000000001,2088.5433578721477,2.2337362116279653,False,1936.7056479066923,45.84763212079616
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2025-05-01 21:38:00,2025-05-02 07:44:00,39,Spring,3,21,Evening,1.05,1.0,1.07,1.05,0.97,1.06,850.0,1084.9,13,17,1084.9,2089.0698807374206,1.9255875018318926,True,2089.0698807374206,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2025-05-01 21:38:00,2025-05-02 07:44:00,24,Spring,3,21,Evening,1.05,1.0,1.07,1.05,0.97,0.916,1900.0,2458.6,3,5,2458.6,1539.8114526814113,0.6262960435538157,True,1539.8114526814113,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2025-05-01 21:38:00,2025-05-02 07:44:00,37,Spring,3,21,Evening,1.05,1.0,1.07,1.05,0.97,1.012,250.0,338.56,120,120,225.0,4199.324014719433,18.663662287641923,False,3566.1379113271764,-33.54206049149338
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2025-05-01 22:57:00,2025-05-02 09:15:00,133,Spring,3,22,Evening,1.05,1.0,1.07,1.05,0.97,0.92,1900.0,1300.0,1,7,2090.0,1287.302910351404,0.6159344068667005,False,1015.2646949976101,60.76923076923077
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2025-05-01 22:57:00,2025-05-02 09:15:00,49,Spring,3,22,Evening,1.05,1.0,1.07,1.05,0.97,1.041,250.0,330.98,101,139,225.0,4492.55672521869,19.966918778749733,False,3849.8683268239324,-32.020061635144124
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2025-05-01 22:57:00,2025-05-02 09:15:00,48,Spring,3,22,Evening,1.05,1.0,1.07,1.05,0.97,1.058,850.0,902.53,12,18,1062.5,2030.489730680372,1.911049158287409,False,1965.2931433668475,17.72461857223583
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2025-05-02 05:23:00,2025-05-02 15:41:00,44,Spring,4,5,Dawn,1.05,1.0,1.07,0.97,0.97,0.856,1900.0,2174.05,3,5,2280.0,1104.0783558697242,0.48424489292531764,False,1078.120332691119,4.873392976242488
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2025-05-02 05:23:00,2025-05-02 15:41:00,16,Spring,4,5,Dawn,1.05,1.0,1.07,0.97,0.97,0.927,850.0,995.62,12,18,1062.5,2586.514392293242,2.434366486864228,False,2553.1000493135125,6.717422309716558
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2025-05-02 07:13:00,2025-05-02 17:19:00,91,Spring,4,7,Morning,1.05,1.0,1.07,1.03,0.97,1.032,850.0,923.48,9,21,1062.5,1974.533468418849,1.8583844408647991,False,1919.9247648540772,15.053926452115908
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2025-05-02 07:13:00,2025-05-02 17:19:00,48,Spring,4,7,Morning,1.05,1.0,1.07,1.03,0.97,1.223,250.0,303.54,122,118,225.0,4514.328569858524,20.06368253270455,False,4004.7904885681146,-25.87467879027476
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2025-05-02 07:13:00,2025-05-02 17:19:00,153,Spring,4,7,Morning,1.05,1.0,1.07,1.03,0.97,0.915,1900.0,1943.63,0,8,2090.0,1460.3491074022859,0.6987316303360219,False,1408.2843185800302,7.530754310233938
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2025-05-02 15:19:00,2025-05-02 23:13:00,31,Spring,4,15,Afternoon,1.05,1.0,1.07,1.06,1.12,1.446,250.0,209.5,140,100,209.5,5510.136485372271,26.301367471944012,True,5510.136485372271,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2025-05-02 15:19:00,2025-05-02 23:13:00,6,Spring,4,15,Afternoon,1.05,1.0,1.07,1.06,1.12,1.259,1900.0,1815.34,3,5,2394.0,2713.7731412256153,1.1335727406957457,False,2363.1454631895804,31.87612237927882
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2025-05-02 15:19:00,2025-05-02 23:13:00,148,Spring,4,15,Afternoon,1.05,1.0,1.07,1.06,1.12,1.083,850.0,640.2,5,25,935.0000000000001,2349.1036811612585,2.5124103541831637,False,2177.724801532621,46.048109965635746
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2025-05-02 16:07:00,2025-05-03 02:07:00,1,Spring,4,16,Afternoon,1.05,1.0,1.07,1.06,0.97,1.173,250.0,350.0,176,64,225.0,4247.975226812072,18.87988989694254,False,3559.817755510645,-35.714285714285715
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2025-05-02 16:07:00,2025-05-03 02:07:00,123,Spring,4,16,Afternoon,1.05,1.0,1.07,1.06,0.97,1.094,850.0,979.12,10,20,1062.5,1954.6166977253658,1.8396392449179915,False,1922.9279017711788,8.515810115205491
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2025-05-02 16:07:00,2025-05-03 02:07:00,110,Spring,4,16,Afternoon,1.05,1.0,1.07,1.06,0.97,1.048,1900.0,1717.65,1,7,2090.0,1476.1517711177733,0.70629271345348,False,1338.2128805987404,21.67787383925712
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2025-05-02 18:31:00,2025-05-03 04:43:00,56,Spring,4,18,Afternoon,1.05,1.0,1.07,1.06,0.97,1.017,1900.0,2040.49,3,5,2280.0,1203.97196468969,0.528057879249864,False,1138.980230630464,11.737866884914897
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2025-05-02 18:31:00,2025-05-03 04:43:00,102,Spring,4,18,Afternoon,1.05,1.0,1.07,1.06,0.97,1.208,250.0,244.08,89,151,225.0,4825.66944067478,21.447419736332357,False,4671.084230784608,-7.817109144542778
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2025-05-02 18:31:00,2025-05-03 04:43:00,90,Spring,4,18,Afternoon,1.05,1.0,1.07,1.06,0.97,0.864,850.0,600.0,13,17,1062.5,1339.88330433223,1.2610666393715106,False,1195.1748285623848,77.08333333333333
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2025-05-02 21:53:00,2025-05-03 08:05:00,74,Spring,4,21,Evening,1.05,1.0,1.07,1.05,0.97,1.166,850.0,1019.29,8,22,1019.29,2392.0074792788914,2.346738886164773,True,2392.0074792788914,0.0
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2025-05-02 21:53:00,2025-05-03 08:05:00,126,Spring,4,21,Evening,1.05,1.0,1.07,1.05,0.97,1.149,250.0,281.76,60,180,225.0,5416.787934774379,24.074613043441687,False,4950.66004837861,-20.144804088586028
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2025-05-03 07:01:00,2025-05-03 17:13:00,103,Spring,5,7,Morning,1.05,1.0,1.0,1.03,0.97,0.89,850.0,816.16,10,20,1062.5,1603.9455895962392,1.5095958490317545,False,1521.524343420577,30.182807292687713
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2025-05-03 07:01:00,2025-05-03 17:13:00,51,Spring,5,7,Morning,1.05,1.0,1.0,1.03,0.97,0.941,1900.0,1884.9,3,5,2280.0,1149.493912311835,0.5041639966279978,False,1045.1615140014742,20.9613242081808
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2025-05-03 07:01:00,2025-05-03 17:13:00,122,Spring,5,7,Morning,1.05,1.0,1.0,1.03,0.97,1.047,250.0,177.09,81,159,177.09,4802.954651405447,27.121546396778175,True,4802.954651405447,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2025-05-03 12:58:00,2025-05-03 22:58:00,157,Spring,5,12,Morning,1.05,1.0,1.0,1.03,0.97,1.049,250.0,150.0,24,216,150.0,6955.28036536978,46.36853576913187,True,6955.28036536978,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2025-05-03 12:58:00,2025-05-03 22:58:00,93,Spring,5,12,Morning,1.05,1.0,1.0,1.03,0.97,0.982,850.0,617.24,8,22,935.0000000000001,1914.2243704424484,2.047298791917057,False,1761.6569088671315,51.48078543192277
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2025-05-03 12:58:00,2025-05-03 22:58:00,63,Spring,5,12,Morning,1.05,1.0,1.0,1.03,0.97,0.94,1900.0,2011.43,3,5,2280.0,1074.7048636169964,0.4713617822881563,False,1009.4254553259112,13.352192221454384
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2025-05-03 13:57:00,2025-05-03 21:51:00,102,Spring,5,13,Afternoon,1.05,1.0,1.0,1.06,1.12,1.387,250.0,179.69,104,136,179.69,5459.9982180690995,30.38565428275975,True,5459.9982180690995,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2025-05-03 13:57:00,2025-05-03 21:51:00,114,Spring,5,13,Afternoon,1.05,1.0,1.0,1.06,1.12,1.056,1900.0,1469.17,1,7,2090.0,1484.8205103896505,0.7104404355931342,False,1244.9068044809023,42.25719283677178
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2025-05-03 13:57:00,2025-05-03 21:51:00,142,Spring,5,13,Afternoon,1.05,1.0,1.0,1.06,1.12,1.128,850.0,747.64,5,25,935.0000000000001,2447.963992930378,2.618143307946928,False,2340.891092529149,25.060189395965992
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2025-05-03 17:35:00,2025-05-04 03:41:00,23,Spring,5,17,Afternoon,1.05,1.0,1.0,1.06,0.97,0.891,1900.0,2181.41,3,5,2280.0,1462.4178728555962,0.6414113477436826,False,1430.4501001673245,4.519553866535872
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2025-05-03 17:35:00,2025-05-04 03:41:00,73,Spring,5,17,Afternoon,1.05,1.0,1.0,1.06,0.97,1.126,250.0,262.24,96,144,225.0,4485.148011030895,19.93399116013731,False,4218.618105187706,-14.200732153752291
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2025-05-03 17:35:00,2025-05-04 03:41:00,122,Spring,5,17,Afternoon,1.05,1.0,1.0,1.06,0.97,0.961,850.0,791.24,9,21,1062.5,1803.3079357917034,1.6972309983921914,False,1700.065886875074,34.28289773014509
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2025-05-03 18:07:00,2025-05-04 04:19:00,167,Spring,5,18,Afternoon,1.05,1.0,1.0,1.06,0.97,0.987,1900.0,1300.0,1,7,2090.0,1377.562797924925,0.6591209559449402,False,1086.4504870058288,60.76923076923077
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2025-05-03 18:07:00,2025-05-04 04:19:00,154,Spring,5,18,Afternoon,1.05,1.0,1.0,1.06,0.97,1.112,850.0,861.9,3,27,935.0000000000001,2603.9793105250355,2.7850046101872037,False,2561.9260121641,8.48126232741619
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2025-05-03 18:07:00,2025-05-04 04:19:00,159,Spring,5,18,Afternoon,1.05,1.0,1.0,1.06,0.97,1.072,250.0,188.7,41,199,188.7,5973.411188197117,31.655597181754725,True,5973.411188197117,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2025-05-03 21:11:00,2025-05-04 07:29:00,90,Spring,5,21,Evening,1.05,1.0,1.0,1.05,0.97,1.212,250.0,217.11,104,136,217.11,4474.958301567264,20.611479441606853,True,4474.958301567264,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2025-05-03 21:11:00,2025-05-04 07:29:00,118,Spring,5,21,Evening,1.05,1.0,1.0,1.05,0.97,0.976,1900.0,2011.85,0,8,2090.0,1566.1306705449679,0.7493448184425684,False,1536.5710634409297,3.884484429753714
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2025-05-03 21:11:00,2025-05-04 07:29:00,2,Spring,5,21,Evening,1.05,1.0,1.0,1.05,0.97,0.984,850.0,912.35,20,10,1105.0,1886.3688002797967,1.7071210862260604,False,1815.4589962811917,21.11579985751082
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2025-05-04 10:23:00,2025-05-04 20:35:00,114,Spring,6,10,Morning,1.05,1.0,1.0,1.03,0.97,1.115,250.0,168.69,57,183,168.69,6018.22319546713,35.67622974371409,True,6018.22319546713,0.0
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2025-05-04 10:23:00,2025-05-04 20:35:00,2,Spring,6,10,Morning,1.05,1.0,1.0,1.03,0.97,0.954,1900.0,1858.99,4,4,2394.0,1741.6911685530654,0.7275234622193255,False,1534.78520296991,28.77960613021049
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2025-05-04 10:23:00,2025-05-04 20:35:00,150,Spring,6,10,Morning,1.05,1.0,1.0,1.03,0.97,0.933,850.0,600.0,4,26,935.0000000000001,2104.399730557772,2.250694898992269,False,1925.7334112209287,55.83333333333336
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2025-05-04 11:46:00,2025-05-04 21:46:00,14,Spring,6,11,Morning,1.05,1.0,1.0,1.03,0.97,0.928,1900.0,2318.39,2,6,2318.39,2099.2302449781655,0.9054689870893877,True,2099.2302449781655,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2025-05-04 11:46:00,2025-05-04 21:46:00,168,Spring,6,11,Morning,1.05,1.0,1.0,1.03,0.97,0.983,850.0,600.0,6,24,935.0000000000001,2045.0149494658344,2.187181764134582,False,1871.3904765559103,55.83333333333336
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2025-05-04 11:46:00,2025-05-04 21:46:00,9,Spring,6,11,Morning,1.05,1.0,1.0,1.03,0.97,1.098,250.0,318.72,146,94,225.0,5206.360824032111,23.139381440142714,False,4529.429913013198,-29.40512048192772
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2025-05-04 13:04:00,2025-05-04 23:10:00,94,Spring,6,13,Afternoon,1.05,1.0,1.0,1.06,0.97,0.919,1900.0,1300.0,1,7,2090.0,1309.6581417993707,0.6266306898561582,False,1032.8957257791888,60.76923076923077
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2025-05-04 13:04:00,2025-05-04 23:10:00,76,Spring,6,13,Afternoon,1.05,1.0,1.0,1.06,0.97,1.092,850.0,1078.66,10,20,1078.66,2049.2408475274606,1.8998023914184827,True,2049.2408475274606,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2025-05-04 13:04:00,2025-05-04 23:10:00,165,Spring,6,13,Afternoon,1.05,1.0,1.0,1.06,0.97,1.089,250.0,286.04,13,227,220.0,6508.378951949224,29.58354069067829,False,5859.643528146534,-23.08768004474899
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2025-05-04 16:01:00,2025-05-05 02:13:00,135,Spring,6,16,Afternoon,1.05,1.0,1.0,1.06,0.97,1.018,850.0,600.0,5,25,935.0000000000001,2211.0701947253515,2.364780956925509,False,2023.3474119523903,55.83333333333336
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2025-05-04 16:01:00,2025-05-05 02:13:00,95,Spring,6,16,Afternoon,1.05,1.0,1.0,1.06,0.97,0.915,1900.0,1300.0,2,6,2090.0,1116.5338127491973,0.5342267046646877,False,880.5832347150464,60.76923076923077
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2025-05-04 16:01:00,2025-05-05 02:13:00,139,Spring,6,16,Afternoon,1.05,1.0,1.0,1.06,0.97,1.174,250.0,281.51,36,204,220.0,6316.0025056480545,28.709102298400246,False,5722.869401775662,-21.8500230897659
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2025-05-04 18:49:00,2025-05-05 05:07:00,138,Spring,6,18,Afternoon,1.05,1.0,1.0,1.06,0.97,0.96,250.0,284.52,72,168,225.0,4215.718639127196,18.73652728500976,False,3837.9517025753494,-20.919443272880635
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2025-05-04 18:49:00,2025-05-05 05:07:00,58,Spring,6,18,Afternoon,1.05,1.0,1.0,1.06,0.97,0.946,1900.0,2356.46,2,6,2356.46,1351.3467715642503,0.5734647613641862,True,1351.3467715642503,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2025-05-04 18:49:00,2025-05-05 05:07:00,30,Spring,6,18,Afternoon,1.05,1.0,1.0,1.06,0.97,0.956,850.0,640.33,15,15,1062.5,1832.54639968728,1.7247495526468517,False,1656.0367179973728,65.93006730904376
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2025-05-04 20:31:00,2025-05-05 04:25:00,24,Spring,6,20,Evening,1.05,1.0,1.0,1.05,1.12,1.155,1900.0,1648.74,4,4,2280.0,1495.7793314116748,0.6560435664086293,False,1271.9680178005237,38.28741948396958
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2025-05-04 20:31:00,2025-05-05 04:25:00,124,Spring,6,20,Evening,1.05,1.0,1.0,1.05,1.12,1.281,250.0,315.1,48,192,225.0,6444.648784395001,28.642883486200002,False,5632.392356536115,-28.59409711202793
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2025-05-04 20:31:00,2025-05-05 04:25:00,48,Spring,6,20,Evening,1.05,1.0,1.0,1.05,1.12,1.105,850.0,864.0,16,14,1062.5,1649.4263880290564,1.5524013063802884,False,1582.5953997996849,22.974537037037038
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),First,2,8,10.0,2025-05-05 05:32:00,2025-05-05 15:32:00,119,Spring,0,5,Dawn,1.05,1.0,1.0,0.97,0.97,0.779,1900.0,2102.75,1,7,2102.75,1096.7476959685207,0.5215777890707506,True,1096.7476959685207,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Economy,0,240,10.0,2025-05-05 05:32:00,2025-05-05 15:32:00,141,Spring,0,5,Dawn,1.05,1.0,1.0,0.97,0.97,1.102,250.0,159.15,33,207,159.15,6846.170005929411,43.01709083210437,True,6846.170005929411,0.0
Gulf Air,GF567,Muscat,London (LHR),True,1 Stop (BAH),Business,1,30,10.0,2025-05-05 05:32:00,2025-05-05 15:32:00,137,Spring,0,5,Dawn,1.05,1.0,1.0,0.97,0.97,0.926,850.0,742.4,5,25,935.0000000000001,2010.7133835448694,2.1504955973741917,False,1920.0628247454308,25.9428879310345
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Business,1,30,10.2,2025-05-05 10:44:00,2025-05-05 20:56:00,32,Spring,0,10,Morning,1.05,1.0,1.0,1.03,0.97,1.039,850.0,782.68,15,15,1062.5,1943.6302700274205,1.8292990776728664,False,1828.3726392618898,35.75152041702868
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),Economy,0,240,10.2,2025-05-05 10:44:00,2025-05-05 20:56:00,174,Spring,0,10,Morning,1.05,1.0,1.0,1.03,0.97,1.008,250.0,247.75,21,219,220.0,5810.655884766543,26.412072203484286,False,5541.00782837667,-11.200807265388496
Oman Air,WY223,Muscat,London (LHR),True,1 Stop (FRA),First,2,8,10.2,2025-05-05 10:44:00,2025-05-05 20:56:00,127,Spring,0,10,Morning,1.05,1.0,1.0,1.03,0.97,0.948,1900.0,2155.54,1,7,2155.54,1348.5743662336286,0.6256317981729073,True,1348.5743662336286,0.0
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Business,1,30,10.1,2025-05-05 15:53:00,2025-05-06 01:59:00,31,Spring,0,15,Afternoon,1.05,1.0,1.0,1.06,0.97,1.045,850.0,723.6,16,14,1062.5,1846.7024130210136,1.7380728593138952,False,1710.1367527405484,46.83526810392482
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),First,2,8,10.1,2025-05-05 15:53:00,2025-05-06 01:59:00,133,Spring,0,15,Afternoon,1.05,1.0,1.0,1.06,0.97,0.93,1900.0,1359.59,2,6,2090.0,1115.3959999628623,0.5336822966329485,False,899.6216955000409,53.72281349524491
Etihad Airways,EY342,Muscat,London (LHR),True,1 Stop (AUH),Economy,0,240,10.1,2025-05-05 15:53:00,2025-05-06 01:59:00,33,Spring,0,15,Afternoon,1.05,1.0,1.0,1.06,0.97,1.115,250.0,260.01,124,116,225.0,4676.7732360288755,20.785658826795004,False,4413.908229346416,-13.46486673589477
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Business,1,30,10.2,2025-05-05 16:58:00,2025-05-06 03:10:00,87,Spring,0,16,Afternoon,1.05,1.0,1.0,1.06,0.97,0.976,850.0,890.32,7,23,935.0000000000001,2004.275958268958,2.143610650555035,False,1984.743648257542,5.018420343247379
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),First,2,8,10.2,2025-05-05 16:58:00,2025-05-06 03:10:00,100,Spring,0,16,Afternoon,1.05,1.0,1.0,1.06,0.97,0.983,1900.0,1756.51,2,6,2090.0,1194.1950896548158,0.5713852103611559,False,1094.7815035595706,18.98594371794069
Qatar Airways,QR113,Muscat,London (LHR),True,1 Stop (DOH),Economy,0,240,10.2,2025-05-05 16:58:00,2025-05-06 03:10:00,41,Spring,0,16,Afternoon,1.05,1.0,1.0,1.06,0.97,1.175,250.0,343.06,124,116,225.0,4527.044645839562,20.120198425953607,False,3824.192553305106,-34.41380516527721
Oman Air,WY101,Muscat,London (LHR),True,Direct,First,2,8,7.9,2025-05-05 18:35:00,2025-05-06 02:29:00,34,Spring,0,18,Afternoon,1.05,1.0,1.0,1.06,1.12,1.114,1900.0,2500.0,3,5,2500.0,1663.9860603336738,0.6655944241334695,True,1663.9860603336738,0.0
Oman Air,WY101,Muscat,London (LHR),True,Direct,Business,1,30,7.9,2025-05-05 18:35:00,2025-05-06 02:29:00,173,Spring,0,18,Afternoon,1.05,1.0,1.0,1.06,1.12,1.233,850.0,719.69,2,28,935.0000000000001,2992.27177655186,3.200290670108941,False,2839.6695713448025,29.917047617724307
Oman Air,WY101,Muscat,London (LHR),True,Direct,Economy,0,240,7.9,2025-05-05 18:35:00,2025-05-06 02:29:00,55,Spring,0,18,Afternoon,1.05,1.0,1.0,1.06,1.12,1.26,250.0,265.45,118,122,225.0,4586.46776571919,20.384301180974177,False,4292.974026965428,-15.238274627990203
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2025-05-05 20:14:00,2025-05-06 06:32:00,158,Spring,0,20,Evening,1.05,1.0,1.0,1.05,0.97,0.902,1900.0,1594.32,0,8,2090.0,1439.2378825361975,0.688630565806793,False,1257.0344663728317,31.09037081639822
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Business,1,30,10.3,2025-05-05 20:14:00,2025-05-06 06:32:00,9,Spring,0,20,Evening,1.05,1.0,1.0,1.05,0.97,0.935,850.0,1041.68,17,13,1105.0,2106.3164721505277,1.9061687530774007,False,2081.6036161923016,6.078642193379919
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),Economy,0,240,10.3,2025-05-05 20:14:00,2025-05-06 06:32:00,148,Spring,0,20,Evening,1.05,1.0,1.0,1.05,0.97,0.935,250.0,219.02,56,184,219.02,4541.383665605488,20.73501810613409,True,4541.383665605488,0.0
Emirates,EK864,Muscat,London (LHR),True,1 Stop (DXB),First,2,8,10.3,2025-05-06 05:24:00,2025-05-06 15:42:00,55,Spring,1,5,Dawn,1.05,1.0,0.96,0.97,0.97,0.91,1900.0,2133.66,3,5,2280.0,1083.579014477637,0.4752539537182618,False,1048.2280325713232,6.85863727116786
